time,loaded,inserted,running,waiting,ended,meanWaitingTime,meanTravelTime,meanSpeed
3557.0,1800,1778,27,1,1751,0.94,65.9,9.58
3558.0,1800,1780,29,0,1751,0.94,65.9,9.36
3559.0,1800,1780,29,0,1751,0.94,65.9,9.76
3560.0,1800,1781,29,0,1752,0.94,65.88,9.12
3561.0,1800,1781,29,0,1752,0.94,65.88,9.56
3562.0,1800,1782,30,0,1752,0.94,65.88,9.47
3563.0,1800,1782,30,0,1752,0.94,65.88,9.74
3564.0,1800,1783,30,0,1753,0.94,65.86,9.06
3565.0,1800,1783,28,0,1755,0.94,65.88,8.52
3566.0,1800,1784,29,0,1755,0.94,65.88,8.52
3567.0,1800,1784,29,0,1755,0.94,65.88,8.72
3568.0,1800,1785,30,0,1755,0.94,65.88,8.91
3569.0,1800,1785,29,0,1756,0.94,65.87,9.32
3570.0,1800,1786,29,0,1757,0.94,65.86,9.4
3571.0,1800,1786,29,0,1757,0.94,65.86,9.91
3572.0,1800,1787,30,0,1757,0.94,65.86,9.5
3573.0,1800,1787,30,0,1757,0.94,65.86,9.72
3574.0,1800,1788,31,0,1757,0.94,65.86,9.88
3575.0,1800,1788,31,0,1757,0.94,65.86,10.01
3576.0,1800,1789,30,0,1759,0.94,65.87,9.8
3577.0,1800,1789,30,0,1759,0.94,65.87,10.06
3578.0,1800,1789,30,1,1759,0.94,65.87,9.92
3579.0,1800,1790,31,0,1759,0.94,65.87,9.86
3580.0,1800,1791,31,0,1760,0.94,65.86,9.23
3581.0,1800,1791,30,0,1761,0.94,65.83,9.27
3582.0,1800,1792,31,0,1761,0.94,65.83,9.31
3583.0,1800,1792,31,0,1761,0.94,65.83,9.65
3584.0,1800,1793,32,0,1761,0.94,65.83,9.44
3585.0,1800,1793,31,0,1762,0.94,65.8,9.24
3586.0,1800,1794,32,0,1762,0.93,65.8,9.19
3587.0,1800,1794,32,0,1762,0.93,65.8,9.28
3588.0,1800,1795,32,0,1763,0.93,65.8,9.39
3589.0,1800,1795,31,0,1764,0.93,65.77,9.77
3590.0,1800,1796,32,0,1764,0.93,65.77,9.95
3591.0,1800,1796,32,0,1764,0.93,65.77,10.26
3592.0,1800,1797,32,0,1765,0.93,65.75,10.23
3593.0,1800,1797,32,0,1765,0.93,65.75,10.64
3594.0,1800,1797,32,1,1765,0.93,65.75,10.99
3595.0,1800,1798,33,0,1765,0.93,65.75,10.71
3596.0,1800,1799,33,0,1766,0.93,65.73,10.68
3597.0,1800,1799,33,0,1766,0.93,65.73,11.04
3598.0,1800,1800,34,0,1766,0.93,65.73,10.71
3599.0,1800,1800,34,0,1766,0.93,65.73,10.95
